tweets,sentiment
@kirstiealley : Ooops that should have been @GrahamNorton  Hope they get Marlee on the show!,1
"@MaryGomez Hiiii!  can u follow me, please? (:",1
@jaime_fox @jason_mcintyre  Sorry abt game 1 Stanley Cup 'Only noticed it at all 'cuz of your twts   Wasn't 4 lack of rooting frm u guys!,1
@sergeb very cool! Always nice to hear 2 of my top 3 favorite addons merge together ,1
"@UppityBlack thanks for the entertainment, Delawares own Joe Biden is always good for a giggle. I enjoy following you! ",1
A brew by the pool ,1
"Working. Will be in Gothenburg in 3 hours, working, and then finally barbeque and party ",1
Eating at the beach side at Watie Beach Cafe. Food's OK. Nice and relaxing. Office? Yeah working now!  http://tinyurl.com/c7mmwo,1
Good morning  I'm very happy today !! I'm at Lenguage Class. xxx,1
nice and warm ,1
Well @nicko236... that's good to know and stuff. ,1
"It's 02h00, so I'm going to bed. G'night Tweeps! See you later. ",1
@jessicastrust Found you through @MrTweet and it looks like I should be following you ,1
@ladygaga Listening to your album right now. Beautiful Dirty Rich ,1
"@phogtom Marcus is rebuilding his pedalboard. Sent him that pedal circle link, let's see if it inspires him ",1
Had a great weekend with Laura and Sophie. Funny pictures to come lol...Good times girls ,1
@ChrisCuomo I say go ahead and eat the local cuisine...good or bad. If Sam can take a few days off so can u!  Stay safe and God Speed!,1
@reemakoul @purugovind public forum hai.. naam nahi likh sakta...  ,1
@tommcfly sorry you're having a bad day..  your fans are still gonna love you guys that's a fact ,1
"@pdurham uh oh, now you have to be nice. ",1
"Met an old friend today, in more ways than one.... ",1
@valcontreras yes i am at work ,1
@Ithildyn true - I forget that ,1
@Monkeylover35 Yeah. I had to get away for a bit. I do that from time-to-time. It's healthy. ,1
@cupcakecanadian - a cupcake would totally hit the spot right now. ,1
@johncmayer Like there was ever any doubt you wouldn't.. Way to go ,1
Travel blog up and running!  http://charlenedianetravels.blogspot.com Can't wait to start filling it up with entries! ),1
@fawksbeaumont I can't draw at work.  ,1
@SendmeAnAngel Well hello tonight! I never got that far. Church thought I was &quot;too intense&quot;. Where have I heard that before? ,1
Watching Parish Hilton: My New BFF! ,1
finished Something Borrowed now reading Something Blue ,1
"@Virtual_Yoga, @durgamaa.....ooh, liking this movie, for the spiritual warrior in me    http://bit.ly/VcWGw (link via virtual yoga)",1
"@DeejayDeanna lol, thaaank you ",1
My word. Adverts just get funnier these days - Nissan ,1
@pinktank1 dina is far too powerful to need such tools ,1
"Follow: @Josephine23xo, I'll be updating there all about my new site! I won't be using this Twitter anymore seen as Miley won her award ",1
"@__Ingrid Yeah I'm a student there, originally from Manchester ",1
playing facebook ,1
has had the feeling for a long time that cloud computing is a complete and utter crock ,1
@rustycharm Def surprising for me I tell ya  Sorry haven't been round or keeping up the #btat... but things are a changin,1
@Emerald20 hmmm I might have to swing by for this  happy birthday kristen!,1
Holy shiatsu! I got a freakin B in Physics!!! THANK. YOU. KERRIGAN. ,1
@aphrodaisy as long as he's your former manager... ,1
"@tear96 Holy fart knockers, its late your on! congrats ",1
#3hotwords Let's eat out ,1
is trying to find her friends on twitter! ,1
Good morning all ,1
Is as cool as smiley potatoe faces ,1
THANK YOU  @Blackittyblack @retrothreadz @cheepvintage @VSGgirl @sairuhjayne @lolavintage @VonThompson @northernsweetie @artBeatOk,1
Just posted a new blog post. Be forewarned it's sappy and I love it! ,1
Happy Birthday again to @BobbySoFamous and @ItsMrQ i &lt;3 you both lots  have a great day guys! ,1
Telling the truth is edgy but has its own rewards. Just don't try figure out what they are before you tell it ,1
"Oh, do I love your choice in music, @MsKittyCullen  ? http://blip.fm/~4ojza",1
http://twitpic.com/7gpeh - you can stand under my umbrelllaaa... - my little sister ,1
@YoungQ NICE!!! I like that hoodie! ,1
its a week today till we love sounds  *nose bleed from excitement* cant wait to see Armin again &amp; i have never seen laidback luke live!,1
Decided to finally jump on the Twitter bus! ,1
"@bunnykins2 Yep, PNR = Paranormal Romance, you got it. ",1
Goin 2 bed! Gona have a total pamper day 2moro!!!Hope its still sunny! ,1
Thinking of Fuzzball more than Air France  http://tinyurl.com/dhpol7,1
3 more days of classes!!!!! then finals and then SUMMER ,1
@texasheartland Hang in there! Tomorrow will probably be better! ,1
"@SUAREASY let me tell you, spending all you time in brooklyn is almost as cool as spending all your time in burger king.  jk",1
with jessica sporle in dt using photoshop ,1
@jobangels new changes to the site going up over the next few days  #jobsphere - 3 new jobs posted @ http://www.jobsphere.org/ #jobangels,1
"has been revising in the sun all day, finally have a bit of colour on me ",1
"@TheEllenShow God might know. Then again, she might space off and then try and relate it to gloria estefan's hair ",1
See? I just threw away an hour without even thinking about it.  go me!,1
Today is gonna be a great day ,1
"great weekend. karaoke awesomeness and motorcycle lessons  Excellent (said in the Mortal Kombat voice btw) Thankfully, no fatalities ",1
@cupofwhat That's a club I've always wanted to join. ,1
catie and kaila r comin over! ,1
happy birthday @vionaayu! ,1
-- that my head doesn't think so. *chuckle*  G'Night!  *waves* ... *to no one at all*  huh.  sad.  just sad.  *chuckle*  ,1
@manuanya Hee! Thanks ,1
@ChristopherY thanks man ,1
"at the beach and i can hear the seals. its so cold, i love it! God Bless California ",1
@equinox2009 Glad to hear it's going well and you're enjoying yourself  See you soon! x,1
@bellavitarox I didn't know you were going to IL! Cool ,1
@ariella44 hey rielle  look whos here!  love you,1
"Throat hurts, getting some ice cream! Movie night with my favorite dog ",1
"@FeliciaSlattery ease of use, better camera, syncs w/iTunes, smaller (I looked at Storm), more eye-appealing &amp; not clunky. -just a few! ",1
@fayfeeney Risky follower  Or should I say someone worth following because of her Risk expertise. #FollowFriday,1
Off to see Star Trek with anthony and the fam.  It's so amazing outside.,1
at the mall...going to the pool!!!!!!! ,1
@gtrbush SENT YOU SOME PICS CHECK YOUR EMAIL ,1
@JonathanRKnight you guys gotta do it again in a year! lol  glad you had a good time.,1
@DougBench Have a blast! ,1
"@dougiemcfly oh no, blindness isn't funny :o You should go for a walk or eat a banana ",1
First day in a long time i have waken up without a headache. ,1
"@Reema226 Well, fine, I shall quote Resnick &amp; Halliday formulae again, please don't unfollow ",1
@tannieo! Guess what: Lange Jongen just brought the courgette plant! Thankyou vegetable much! ,1
I get super excited when long weekends are in sight when I look at my calendar  a little less than a month til 4th of july weekend,1
@CrisOnToast hey!!! As tu fï¿½ter un peu? U drunk? U want some painkillers  happy birthnite now. ,1
@lookman_author Thanks for the #FF ,1
@erickeee That's really cool! Thanks for the info. ,1
"@freekleemhuis Face, hand, shoulders... etc, you know the interesting parts ",1
@jirehd Do you watch Daisy of Love?? ,1
Just getting back from watching a movie at Sharons with her gazillion doggies. ,1
@JohnLusher You're most welcome and g'morning to you too! Great to see your smiling face ,1
"make me warm or take home, it's so cold in here... _foo fighters, the best band of the world heh ",1
Tonight was a good night ,1
wishes that he would realize that I love him!! ,1
im in need of some fun! ,1
@shaundiviney whats the stack packs gonna include? and you guys should do an accoustic song at ssb     love you,1
"ok, lakers v orlando......... that should be good ",1
@LaceyJones I vote for a clone. That means more Lacey for the rest of us to enjoy. ,1
enjoyed the movie &quot;up&quot; it was sooooooo cute! ,1
@popelizbet - yup.  get your BA-K on girl.  ,1
what happened to mileys best friend leslie? or lesley i dont know which way she spells it haha  anyone know? x,1
@lilithsaintcrow You are so cool. I wanna get you on Top Chef ,1
"@obox clear yer cache, send us the link ",1
Pool side! Feels like old times ,1
@islikeponed http://twitpic.com/7e2gy - the best edition i ever seen!  ,1
@stesimpson Good start to the week! ,1
@abelkeng thank God before this don't have the chance to sit your car. =P Jk! PTL bro! ,1
"Eh, I've gotta go to bed anyways. Goodnight. ",1
Saw a guy with a JAFT shirt at Centralen. ,1
&quot;Melvin Van Peebles â Save The Watergate 500&quot; thx!  RB@ultimateanswer:  â« http://blip.fm/~8b3ty,1
Chilln with sj folks &amp;Jessica &amp;Christian  missed em. Irritated but my pride up high. Driving home @2. Work @10.,1
Is at work on a saturday. Woo UV tonight ,1
@KathrynJaz thanks! im definitely hitting up forever 21 this summer  i already love delias!,1
"@JasonNegron My team didn't *pouting* I was hoping State took the win. Detroit needed a &quot;boost.&quot; Alas, Obama's UNC was in it to win it! ",1
@chrisaffair Warped tour! Our 2 summer dates ,1
@AmyyJoanne lol James Morrison all the way  x x,1
no one's happy. :/ there's so many people out there who are so fucking much worse off. open your eyes. rant over ,1
@ronni_xo lol @ whoever made that secret! mollies my fav and im proud of it ,1
Uh don't wanna work but mondays are easy days so its all good ,1
Song of the day: outta here by esmee denters-- a tribute to wanting to take off these pants w a hole in them ,1
is tryin 2 working out how to use this twitter thing! lol slowly but surely gettin there! ,1
Enjoying some ice cream on this hot day! 89 degrees N H-town. Pound cake is about to get on the grill! ,1
"@gandalfar I already know I'm the only one in this blessed land (or at least, below the 5-person limit) ",1
@thedailysurvey hello guys. can you play Love sex Magic for me. need to jumstart my sleepy afternoon at work. ,1
@miriamparker The pigeons borrowed BEA badges like everyone else  #BEA09,1
@Silverlines hey you opened it!  congrats!,1
"@thepioneerwoman I had coffee and biscuits for lunch, thanks to my son. Must be 'backwards meal day' today. ",1
I NEED a Looong Vacation after I graduate! Wheeeeeew! Who wanna pay for it? ,1
eating chocolates ,1
@securerecs arghh Me Please  markbradbury_16@hotmail.com,1
@Zut_Radio You been Mega Zapping? ,1
"@selenagomez Hey how are you? You're awesome + my idol ! Please come to Germay!  Much love,-Alex",1
@Grynch206 aight thanx  u should let Lone1 open for u in the future too ;) just a random idea. I'm kinda his promoter now. Lol,1
@onechanceoc Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
@candysnap indeedy! i'll try and figure out what dates are good for me today and get back to you ,1
@christina1080 ill check that out. sooo im done with my SB too  hows the mtv movie awards goingg?,1
@joeymcintyre you should just come in and lurk as we discuss you compared to frank ;) or...you can play... ,1
@Brianne_Sanchez Love your articles! Feel like I can hear you talking when I read your stuff ,1
"This is gonna be our last race, need to eat something  #skeptwiit",1
"&quot;Now I'm, starting to see, maybe it's got nothing to do with me.&quot;  @MJoftheday is VERY helpful! Haha",1
@AuthenticStyle  Oh I love that too!   Whee!,1
Im finally going to get a haircut ,1
_sleep. way to go boys. ,1
I Lovvvvve Shaun Smith Soooooo Much ,1
@kelsobrien is this by chance a reference to an old all time low song? ,1
"@worldofhiglet I don't think it makes you seem shallow. Some actually do respond and converse with followers.  If they don't, no biggie.",1
@hardcoreheather a million dollars will only last you a year?!?! God damn what kind of bills do you have!? hahaha ,1
@toriilovesmcfly :0 im making some now so ill bring you one for a good luck present an all :0 we can swap cakes ,1
@ddlovato night in rodanthe is an amazing movie ,1
@nellasofia If I had the money and it existed I'd definitely want one of those tablets! It sounds amazing ,1
@ayoclobo awwwhh you shoulda gone it was bitchinn! i was so gone though hahah fnb is probably gonna come again soon thoughh ,1
"@dougiemcfly feel lucky, i'm giving you my 190th update. ",1
@GGEastLDN btw playin with fire is a better tune..there album was uber back in da day ,1
is looking toward to tuesday   &lt;3,1
"@madmohican spendin it in bed wiv my lover havin breakfast, fun n readin papers, not ness in tht order haha wats ur perfect sun ",1
@idreamofjeanny how am I mean! I told you not to drink and drive I believe I should get some kind of samaritan credit ,1
@Morningsidemom Good! That means i'm not the only crazy one w/ 2kids at the zoo later today ,1
